keystroke_speed,touch_pressure,device_tilt,payment_amount,merchant_type,time_of_day,fraud
51.05359409652175,0.5526797482890683,2.6814193808914673,3338.474048966632,1,3,0
71.46305747538825,2.3991541705743753,27.196169387164698,23339.706325608127,4,0,0
56.660231239321334,1.8276831844437031,34.366152120764426,12088.226421368765,1,2,0
63.6493431452748,2.6870022220892134,23.55306169149037,23543.23564028921,5,2,0
95.317184702122,3.0973994903054787,10.204768139384056,22827.732043117452,0,0,0
50.88821102406194,0.696825825390263,29.99348895118657,29149.025660455627,0,3,1
96.89524510591313,1.0535148280568554,3.604757697432101,17902.847468427637,6,0,1
92.4280513564851,3.013890784026914,19.882516716087956,8297.09542785081,0,0,0
35.663290783143715,2.044253089276962,7.351504127928909,25235.59978603882,1,0,0
25.548904070013236,3.781280693972516,8.300657297694752,41527.12392885353,6,0,1
28.062240110194132,3.4353124186637283,9.103227712119164,33234.210180573355,1,3,0
21.45774605212398,4.3052196334545805,17.401817566979005,16984.55650966827,3,3,0
27.555436860474273,3.6162177200115138,2.3017592529178934,46782.59883566698,6,0,1
74.64054187330855,2.4346898482556667,17.900704841809418,45619.15780533419,4,1,0
25.695091876818317,3.528349800774946,23.02683512016154,10546.485129266528,4,1,0
45.5180504235009,1.7392152841493833,21.748242823484635,2066.9374975061123,3,1,0
87.59002487755636,1.878410744501957,17.225284518136824,37091.30454670304,3,1,0
21.86175485886607,4.05043321964357,37.76159736318386,41397.75204132275,0,2,1
85.15747860711487,2.50888782380712,6.539701158922685,48396.44184097263,3,3,1
42.548381981872,4.092711532332586,22.75635347016183,44502.836065006704,1,3,0
29.4531862097325,4.200900681507253,2.7918637630449434,30066.6849335001,2,0,0
75.73897322913206,4.359030519475777,3.2020055495059383,26549.611726697804,1,2,0
70.31542774239071,4.624858561285433,25.823963235469336,1489.268458003056,6,0,0
90.19776108216423,2.439433492309833,25.470829119951944,12408.156697554414,3,0,0
78.80568350431086,1.9349006824451247,39.51150807800056,23034.776111473027,4,3,0
84.27847443078788,3.1198943596735123,25.104315404703293,31462.344614170033,1,2,0
42.562765805704515,2.170275905469324,43.19059591821826,27906.86648258869,4,1,0
34.195163502377824,3.2048337506010482,2.1912681779968395,37157.535885116355,1,3,0
80.04918013126867,3.675136381897211,4.410345815133348,14060.369851263338,4,2,0
84.54677914138112,3.597822583214616,1.9829637706671628,28291.135121858413,5,2,0
99.24041136005387,2.185487991590546,8.337458265009301,4498.2979452005275,1,3,0
53.00941415291412,1.2508709076443876,24.357154992375513,20741.909626802026,6,3,1
49.761446863422655,2.437382023079934,29.05074816423426,37533.02556443459,4,0,0
82.11303685935974,1.1416736483685894,2.051332107690096,34700.7025861093,2,0,0
47.264283220241424,4.505436658327137,42.568690043051966,49533.07258489173,6,0,1
94.46058604828518,2.0564485733203584,37.89744194926715,13966.767186789024,0,1,0
88.67302014744095,1.195068862504957,13.34756169706919,24959.64602878156,1,3,1
54.319522190001464,0.614514919575879,3.473438860191058,16543.567647322438,2,2,0
80.06968542331978,3.4062007382891792,7.644918294857577,22086.09539155282,0,3,0
80.36342992677459,3.3660604285463447,5.71249861897377,42861.811480482465,1,2,0
28.24990950687461,2.0327187496158126,5.547770068452608,34242.03285190548,2,1,0
92.20423253436533,0.8227034998144296,23.335275989958028,44133.81544824433,2,3,1
60.42018979582857,2.343330027028544,11.063134912203013,10255.204305761134,6,2,0
86.11659728861933,1.900478727785271,16.1162872438115,43680.719780287756,5,2,0
45.603968082448944,3.547042878807542,44.52774000229451,3082.137481501383,2,0,0
91.64185827969604,3.2260066225371067,30.794141201640514,44441.104093813905,5,1,0
51.13613429873305,2.14067177688893,42.70413001711506,16520.781595090324,3,3,0
20.86701211842387,1.4805164941474556,6.415044976490202,15797.922907361917,6,0,1
92.4305581135411,4.946161847700163,17.196276367465618,25653.21997726333,4,1,0
27.302934142890685,2.543007295382517,24.96293114770594,47040.44036738927,6,0,1
45.54509100723319,3.5972340610110667,3.4541127849932107,2484.290097602128,0,3,0
96.0049573640644,1.1324883541026236,0.18843496325810394,17676.32565603019,4,2,0
96.04857175500449,2.68515364846729,30.16954502086129,42842.942235298455,4,3,0
65.87503104986288,0.6239152394125946,28.88187825606459,19863.11842402979,5,1,1
70.54697697358394,2.7745480305970247,18.48549644998253,10037.929190093644,4,3,0
55.87564175826558,4.83807833202966,22.03398342144147,21297.22964843745,2,1,0
43.456861735845166,2.228930208436101,18.694935026644032,19339.0698244343,5,0,0
46.29316362959328,0.6754820565871021,1.0802270180199987,45779.2684531885,4,1,0
73.80147648616307,0.6393010591370458,15.09172227978581,38120.525349580545,5,2,1
80.1899623550144,2.2459404197609127,7.968701492878043,25305.266231625916,3,2,0
83.32632349806788,1.2201122140843732,4.429088509561593,49419.6912794064,5,2,1
83.16945142356431,0.6050844334768366,43.05241952502074,23317.348810668573,1,0,0
27.29648824389523,3.9029612627757957,26.971187626897454,3006.067757931734,2,1,0
59.553624376206514,2.563353539968508,32.78953279064712,13187.488658567747,0,0,0
24.604700801331543,1.8016014738769455,14.191368446975288,21859.9169629437,1,3,0
63.96231058589884,4.550374323574164,17.691620827230683,7929.440944891393,1,3,0
55.32244010987016,1.0226253209023652,10.661579725352556,47383.49980356974,1,3,1
91.01633462066398,4.801634730298937,4.363455193444113,38365.76000110688,4,3,0
48.07320100416629,1.9128502281980877,8.056423684871271,13487.531301345856,5,2,0
29.36536131420847,4.497816525389066,35.888132038341865,29581.146222544,5,1,1
31.43933456422687,3.213242944157577,30.489561233269914,36100.312939767646,6,2,0
80.92085053739778,4.220183118836694,24.61179941934646,47069.81855244922,4,1,0
69.45744506530089,4.9280592344470895,21.379044279004564,44093.60392385299,2,1,0
28.08981408982322,1.7978244701843558,41.5095427645256,25808.092084296863,4,0,0
26.728544489199795,4.825109684334168,3.273072650040078,38755.16572767158,4,3,0
76.0775305167296,2.2526685270608917,12.627036595706219,28151.02321599649,4,1,0
25.821040509135482,2.2348035713161503,15.747203410682133,27679.924113272453,2,3,0
85.7488047432285,2.0317419691452754,35.209161549575455,5825.623721075775,6,3,0
76.4993781725197,2.9363342330641333,44.66315790728871,6394.269135005988,2,3,0
26.50790245135198,1.193652694303192,10.830173164071887,26523.727389620628,3,2,1
26.787017126815353,2.9917016841110504,39.343830036168626,13516.19109445243,6,3,1
98.93116628009403,2.937671655845018,37.37802421943061,1149.7414327773847,3,1,0
49.941663660489624,3.928558156721915,10.109582893879498,36169.67627462059,3,2,0
49.65137176535127,4.251424828719135,17.969966108965014,1721.0811748392314,3,3,0
85.0239653806002,2.4819860764059083,18.43527911816336,29804.31437109232,5,0,0
95.7798861907087,1.8604996220817218,44.01993008369512,27005.77032695299,1,3,0
98.88008510582966,1.667007037926925,8.140135562050425,48443.85305983244,1,3,0
80.27025482071534,1.3758072651719238,35.962108699715195,24262.23565344732,3,2,0
50.10076684247326,0.7594141198956119,15.038672137789947,3273.7116752520883,3,1,0
26.6800573358935,2.04101590475621,32.889165559927214,27629.229593542437,0,3,0
82.17175327419494,1.7161146145885247,18.900495193304828,42070.69891374346,1,2,0
64.6723399788644,4.848878236398833,26.0261893402443,49842.779285643854,0,2,0
53.937760739758104,3.009689718125198,37.4675297996759,21574.124367084718,6,1,1
92.50835080757888,2.062746675637284,36.187450424274786,16082.907250587452,0,2,0
28.895798584492105,3.112104204471632,38.989043259286504,45341.99951790475,4,1,0
59.41000834326873,1.1263851560556297,2.682779640509656,9642.982240898456,5,0,0
20.908291581393527,2.498196871409913,31.142274886788517,30809.90286014304,6,3,1
57.4928513595301,3.3180544463947874,6.299431952479329,20345.149766629293,2,2,0
24.504262054546988,2.7000402430660313,18.711835560828494,2150.010011282209,1,0,0
29.505433301445755,2.308004602944459,24.686478677460983,17429.69486785432,3,2,0
29.40209974216839,4.972317750048642,18.123276813607383,13334.903272883463,6,2,1
71.93682416928509,4.461416429670171,23.382525411135337,34335.948581779994,3,0,0
79.68359034123387,3.3053268117174803,44.843683895937865,47444.64583482672,2,2,0
66.66950120777277,3.0621981253202724,6.084779117078463,13475.554650194024,6,2,0
96.97380387796335,3.2929721592106285,30.39552204013915,40592.150363668916,1,0,0
49.98964636189633,1.4059044852009497,17.820043487352685,2862.4548652266353,6,2,0
42.85696690254886,2.2781198446894337,5.985440950829795,26952.238400986676,3,1,0
89.48793025515683,0.6775678980090469,7.143154351843929,3620.44817912374,3,2,0
37.88766708155621,2.63995716869072,42.71728978105276,46708.246257418905,4,3,0
97.0578031552489,2.9436106278094845,39.58206735202929,38340.92889981377,0,2,0
20.972357975185307,1.5248738124644432,40.816888218675984,32931.700569109154,6,3,1
97.59030613661112,4.838129812244812,44.618974912232396,41212.429443070745,3,3,1
23.45279295604609,4.592545749217589,9.374192550383308,32411.23779895114,5,2,1
91.29144909584569,3.7496445595515766,15.994770181382778,48450.32541899713,1,0,0
62.21608872690399,2.9002398294441316,30.114856346619003,35726.5015984521,5,1,0
99.43718368954403,4.414861218414583,21.771114293729127,46240.46461815412,2,1,0
25.90372517883191,1.0879355472055832,18.82752900202501,25904.881411330836,6,2,1
64.30834275210566,4.0572940742369825,16.101506220101687,5941.514207794947,4,0,0
97.54420284952792,1.0616936628508173,26.72012843745535,26456.068299008555,1,0,0
61.847827533611905,4.073947981472324,25.90170428880369,6430.954120348356,4,1,0
70.351891050821,1.7409540571311064,7.265602532890804,29665.424610902613,0,0,0
75.65989511876937,4.44690761458185,21.22829268832976,24176.40372033038,3,2,0
56.36328518142186,4.74818942221429,24.906229929443246,31166.512351855807,1,2,0
70.20464640672508,1.1695818623230203,25.662912242912572,601.3443546360966,2,0,0
66.74514495384801,2.5820402227942707,9.454823681055831,9822.540533602669,6,2,0
92.09264083927911,4.914443201732083,33.402212651352905,24617.38855241533,0,3,0
23.63571042731663,2.67533346187916,1.1339592669481335,47530.12772329783,0,1,0
42.477055167378424,4.385963851315453,15.96743349944232,19242.091113722407,4,2,0
96.0329187261247,3.149291849590939,35.109569184103506,21276.16410007637,0,0,0
91.2211027112733,2.1889845856382086,25.375181447493105,35763.33484143045,1,1,0
56.45254022285704,1.7860259998664159,11.75230946298871,30229.25858857729,4,2,0
69.61060782412294,1.4145039098873928,31.272890370437146,15016.414889906828,0,1,0
42.19049463849061,3.9280918611996376,25.5325924870233,20599.738138814646,6,0,0
35.0496927779009,2.2394322807036255,35.83096242553742,10963.2199629759,2,3,1
57.09587239519857,2.80073957990338,33.07613337854205,48304.470810597406,6,3,1
48.268178242084225,2.7154646600053187,27.454856491630558,6618.65563971225,5,2,0
66.69248894806977,3.0977556315490906,21.96799538898663,18654.655549864332,1,3,0
26.218770957198785,4.395097155310485,5.993195655038553,1389.3647137785586,2,2,0
97.95158461329332,4.913327046125432,11.75998580484227,11166.796647483965,2,1,0
98.89685955836823,2.334128938582176,18.859476281268837,39045.50980516973,4,2,0
75.85293712157961,4.223835149478363,26.96846791528749,10138.644091215085,3,2,0
62.88770930752963,3.9403750759462293,23.11685348468872,4095.163786195383,4,2,0
44.76220930290622,3.0808802815500798,12.968303668178827,23775.213674241713,1,3,0
85.10360157655589,4.802212146253699,0.2908961005369748,597.4648132524728,1,2,0
74.77849380431034,1.4021353198778126,22.33076498553663,4329.8311058740255,4,0,0
33.00935514759131,0.9916889463932963,12.853169485300938,40400.53089119246,3,2,0
92.8741747595074,4.3428288512994,33.05737353197408,38596.51990849436,6,1,0
85.80297943385352,2.4761741748518675,1.077581937171757,45765.427138204315,4,0,0
95.98399306335392,4.311359843931772,26.317251508760588,42740.3202519464,1,1,0
78.0575606710688,4.518905923379367,42.36634068777294,34190.46060566692,3,1,0
69.07321567486319,0.7810591712858215,7.848417020017478,2711.4095793030756,1,1,0
53.45944290324951,4.475591433437273,21.224227083776793,39164.14603753421,3,0,0
94.61827866832107,2.5174357491624,4.113989631771218,42290.989460943965,3,0,0
89.28511116003267,2.796946200519045,28.155686051760867,39974.19907402053,4,3,0
23.617493608495153,3.319666299919446,24.773925626830152,25473.103861870502,4,0,0
22.109357959780162,4.66872173028539,18.331448589577455,11721.801748609136,4,2,0
50.117069350243966,0.5860224249339381,23.461965966318353,42281.96578686746,3,1,0
84.84426646254663,2.645795607430177,40.345859631105455,36385.42420603291,3,3,0
98.98209034519556,3.594749190937523,8.833243603998017,49039.98260200369,1,0,0
32.033351288282255,3.7521813096420282,1.0154030267406255,7869.060628021052,2,1,0
67.5304572281708,3.616395941916986,38.77491981145954,11360.662694297547,4,0,0
50.47126853048172,1.1049580823365484,25.97026870745579,10668.727679086984,5,3,1
97.59315182516826,1.8472801476725655,40.07963049578291,39647.734404304705,1,0,0
87.36951385085669,2.114219864376561,26.862535053592765,9426.674092860896,1,0,0
87.06629637689103,4.119967434557772,36.45724904818661,3426.325508182974,0,1,0
57.49545278359762,1.7544194258654886,19.33530135098166,49928.18424862287,4,2,0
53.185560187013216,1.4481723374024142,33.743696907972094,1338.3788511129424,6,0,0
41.8725657544565,4.808516085671433,41.08686601004352,41778.67860192739,1,3,0
24.51003973207417,0.53988478301061,25.745533367499284,18331.805393377574,0,0,1
89.17779010040425,4.990193850568902,8.13533177530708,42096.61144191498,5,0,0
85.03208073040621,3.5456958448582805,12.095892676358918,27775.562511436136,5,2,0
99.97741386289044,4.228111847521027,8.93900596038326,45091.39835136937,6,1,0
99.73094696591244,1.8257872835578692,11.108566241807981,46317.03002208987,4,3,0
64.4345364482102,0.5644187495017698,13.788695220796637,553.9992459107223,3,1,0
81.51899321444084,3.820412833526885,24.98102040389348,3863.0675820401343,0,1,0
95.58125839059424,4.2536506865030415,26.459623325872474,12592.900605585688,3,1,0
87.97179125419292,3.832142593790836,19.19248862588375,33498.83927653873,5,0,0
39.78784813945581,1.1428262928537736,27.693935091937593,44424.78260592415,5,2,1
56.04353082480748,3.8904256501563608,3.6708716525114666,23051.10336956874,2,0,0
30.3327532121196,3.9601525194843843,3.9504706676171986,30387.958502085843,2,3,0
96.32408218069779,3.463432320515247,7.73232571609463,9506.1426544985,6,2,0
68.49397075607041,3.9475216975801377,23.313487411815515,40267.845010696095,2,1,0
38.29142444027702,4.306646478549794,9.62976054142411,48369.67275653814,2,2,0
73.73605475246853,3.261218514068563,12.74779815716598,13503.086752438414,6,3,0
69.45025923663167,0.8987212128635558,18.014077627784733,24791.814984867262,1,0,0
48.65301744262724,2.694325143502449,36.53397558046709,4397.193914268053,2,0,0
29.08460737597032,0.8494220060222228,0.6237961160787053,28000.91915750212,1,1,1
73.72585564742397,2.3339436396459385,29.222046910648007,25188.89374814936,1,0,0
61.62461607230347,2.3319792010653244,30.09944389683084,7307.380559338372,4,0,0
81.78547133885115,0.7970442986310871,35.939510116048645,22159.104034591943,1,3,1
61.61308008895947,2.069692402862657,41.973882257714095,16771.822139119507,1,2,0
88.1745200254832,0.9994914445609168,0.9062032027180422,26139.36067772895,2,0,0
64.15254710195885,4.1370584450415,6.920266748094728,29324.15133789708,1,3,0
64.87503772283091,4.764596116840118,39.87770823251969,523.9293724997544,3,3,0
90.1322882126676,0.8254241386607237,20.63333529841569,38074.19854918281,6,1,1
52.27862929699177,4.798018432812657,25.406578752005856,35679.41316390087,2,3,0
30.72121827605126,2.8515946970153534,29.836224167541634,18377.69067170546,6,1,0
22.302614105067118,1.8480455507924325,30.55799720230368,2741.5031848840313,0,0,0
80.41098045388952,0.8458793387427358,41.92831814924287,37771.133735274016,2,1,0
69.62476410827718,2.75280920631688,44.862723783525134,47763.24050785881,1,3,0
76.32638144793788,4.075319950208369,32.40708574189231,12083.564641498508,3,2,0
37.03713292071286,3.681889147700142,12.924954414231786,16243.87822547819,6,2,0
30.90971804694158,0.7260170515878819,39.588858103245464,9272.263185142567,2,0,0
21.163573253430556,0.8280582591555659,2.214941154334272,28889.1125549075,3,0,1
48.04700470452776,2.312929771846867,10.39863837935233,7826.585592908002,6,2,0
67.19341494837064,1.8288072232157448,40.38235728586717,17874.077778722836,0,1,0
51.379523607978584,1.5457294537522153,11.528618149770972,34880.94939531972,5,0,0
54.99799376189833,1.7645202450892112,9.929297682978682,28049.787552166486,0,3,0
92.33269555949987,4.11567234483598,6.215638191311125,19384.48195996397,5,0,0
47.86043736186403,4.6815262413433425,38.660029094111245,21070.45513019634,4,1,0
61.119159132784866,2.322962125374049,22.5026216635989,28149.333042899154,5,0,0
82.69224101929144,4.577499509596237,30.370194137436965,392.64992156934903,4,3,0
51.72342258570161,1.9467306556154689,10.757987283376336,4017.642435835132,2,3,0
69.76693601822987,2.6439664385470625,34.111818945504744,44074.77758137428,4,3,0
88.98909669973962,1.5171304901719989,34.20024952329443,3986.161555655409,3,1,0
95.96164989261138,3.3821421897912978,14.066911120873506,35369.49945090421,4,1,0
31.765878474323035,4.90541501828664,18.480718485462727,46009.90438904172,3,3,0
94.12701001291956,3.215718932195204,9.436062484359038,13607.111854656383,6,3,0
59.369303446363055,2.11016337851097,43.945246049530695,18587.52270926976,6,1,1
40.659551063916666,3.4151785069573775,29.052115967628524,28489.178151651344,5,1,0
56.7308604990609,1.053143053094244,42.0544746321982,44097.27758496538,5,1,1
98.40260602283817,4.498965861194294,13.652349463310992,47101.08880429497,5,2,0
59.40944751942957,2.7638777785092636,35.18509108486004,37004.20608075228,4,1,0
46.300128823000655,2.5220738391783892,34.46363897481339,4422.326066649232,5,3,0
70.67206834533806,3.1363915480408364,31.12450433399437,33490.79236118906,4,2,0
39.21164950225545,3.311527382552311,43.453753887006016,20574.155721445837,4,1,0
26.06906624869311,0.8229911280193086,17.7099901247842,23587.979874603974,1,3,1
30.310377752851938,3.571777495505311,5.882279561539078,2552.5046782243344,1,0,0
30.243667116621793,1.588692561419883,30.226898665982734,9634.000753383274,4,2,0
32.15221548098355,3.7127868462796543,32.81894102147428,39546.62901592902,6,3,1
31.10617381195281,4.201406574728885,25.87772580564666,22752.545769088203,3,0,0
71.26997958425717,4.117813283986342,9.306805191002832,15152.945857394328,2,3,0
34.55040675193159,2.986254353335501,22.70051737512099,19262.551790851412,0,1,0
47.65338266590906,2.84076451539838,14.048538145610824,42734.535714951446,1,1,0
91.74307279248094,1.1429418260273527,19.235993767501007,37475.05096850735,4,0,0
57.916931221029785,3.9890576768141104,29.034835913009875,13688.53831933603,0,1,0
73.40461908168217,1.7213422120102146,33.53466342108756,5963.341826597428,1,3,0
33.78558969613039,2.7351294026807595,10.45011109056044,12674.711260039177,2,0,0
35.38312150469366,1.7792334181738252,18.2396412291129,46045.74690763121,3,3,0
23.26948930131831,1.1022276334986192,12.112270694623314,29121.28300870279,4,3,1
33.514805045773166,3.3330096360128145,8.93842262378411,26720.662416364663,2,3,0
42.287227122556686,0.7444941567030672,35.25242489981273,29860.04062465383,6,1,1
34.160838742139745,3.8689035535679,40.91637124966466,18364.810460751112,1,1,0
27.096202700564447,1.929140578675025,16.660448355805954,40374.64031394369,4,3,0
29.650869688048065,0.500606118520184,33.80755159681951,26211.983840082466,0,2,1
56.86230144261806,2.8000811265675343,40.364788021398496,5925.720348162898,6,3,0
36.5066974724634,0.7108335883742141,38.07558947386042,6540.349728970242,6,3,0
49.14158888384604,1.7427630101940477,8.226602484265166,26889.271410480655,5,0,0
60.27338166838855,3.6813941935507226,43.03313466810126,46834.853881734874,3,3,0
75.23158629034923,0.7821032972983963,16.950439819325812,15486.770871642317,6,1,1
23.144971187287915,4.277023215602011,15.265829752822635,43490.104326074994,1,0,0
83.95283191272341,0.517189651963624,2.809409727500115,38228.36977028608,3,2,0
70.23203115927262,1.6107074114085602,21.877814434719735,12465.840901054651,4,0,0
26.540722555909753,3.8340682526843217,4.905612703841792,1913.4033409804986,5,2,0
89.88628992854218,1.9232156737818804,11.18429194173417,5182.178530604899,2,0,0
93.66979204254505,0.9585157462970608,14.262417979527662,36451.84729898727,3,0,0
24.8862367883891,2.1210526346019254,36.39718455712578,10063.51992822827,0,2,0
42.1502118517763,1.7167697887303648,39.39698926781534,18626.41893321915,1,1,0
84.4961023834449,4.292203559722497,13.610984285766136,25134.7883837206,0,1,0
79.86077523069267,1.9100656291331441,38.641415456005824,36300.86160566312,3,1,0
34.76168154851018,4.050196122992032,38.575392181640595,5750.238040630356,5,0,0
36.747945866936824,4.5134246516483065,34.40929276731931,20377.68362334533,2,3,0
49.63776822331056,2.452178388094383,6.601280130683169,24305.138166220502,2,0,0
58.761838815281706,4.594744147344764,31.064528110532805,27087.27049217983,0,3,0
69.46038172242368,2.197931242834368,42.526082906125595,40936.196005621314,4,3,0
49.51309116558179,4.838352874205487,30.71432154452207,8666.741932656523,4,1,0
57.002777290651835,0.9018028603650782,14.922758209852528,40410.789446148454,5,3,1
79.79767505070052,3.5915866992645924,22.526069284387408,34674.63354206295,2,0,0
22.934656231247832,2.722163182056179,29.057626950797413,27837.95362852807,0,0,0
40.19495554752166,2.244419624550412,22.975668392782662,35006.44073308834,0,1,0
77.0679668707642,3.347203454368704,5.397882377893642,20659.685173687652,0,2,0
91.61654701497595,3.6673569123544905,14.042882009340929,7006.039539809416,3,0,0
60.93419536925329,0.5196347134263909,36.10782137491346,33321.68548924183,5,3,1
62.569078821225254,1.2512888993623943,38.763812074298286,26281.14810361255,4,0,0
28.573760907182084,3.708707227854434,6.178501472200661,32004.8025470845,4,0,0
55.79298934587637,3.498734361101929,42.85740385794261,16966.13917332165,3,0,0
62.60938131640185,4.847213773079048,14.797017803187419,45352.642209257814,1,2,0
39.39764029077837,3.9246700561285235,29.8041182428824,29409.75644192129,3,3,0
41.539458475950475,4.778477184791021,33.83213156805065,4361.583966114604,5,1,0
50.18273304836981,3.6614322569066315,36.537580558704754,22545.21913615099,0,0,0
21.60569582221811,1.8412349388774942,42.55873660016685,37842.167131707356,3,3,1
45.76633324665426,0.9741421501288541,14.081379661297017,39727.31463044039,0,3,1
36.91584055972357,4.01820738505221,38.632790454819954,24780.392932911564,5,1,1
46.19978817423317,3.3986714966416214,5.925910654629317,44747.903784481925,6,0,0
29.580970545540097,0.716837055769833,31.726840785911673,13456.655015995448,5,2,1
91.2421824591916,2.1202270965544026,33.38899782812936,20588.874992189503,2,3,0
67.48739628432389,4.8055991696792875,30.49754585405942,44939.98583739161,0,1,0
74.32818553155917,2.7518051556959056,11.354163126081884,44823.21015193179,4,2,0
83.13369908858706,2.447281112088671,39.28694161568415,34317.067164351574,3,3,0
59.87537591432458,2.559648223216823,7.598630851667775,42963.12930139879,6,0,0
26.953623046993897,1.4399722580232368,2.4135656184373877,4529.78602111601,5,3,1
62.968523345483824,2.1591822688915787,32.28592457753605,43263.249312768035,0,2,0
66.94728944167034,2.1641596519422945,21.396407185473016,16098.933336856315,6,2,0
79.6351579347464,0.7355975908436259,38.209410898140426,8998.742470167994,1,0,0
54.53276369837435,3.954054328330632,17.252871347621653,12044.554833468112,2,0,0
30.2064242236451,2.3742699435674552,7.572536482847077,20956.628549892965,1,1,0
42.702072463897956,4.199809490673905,37.63989866114414,12634.481029762914,5,0,1
49.046583711890804,4.326566005039529,24.700933423803225,16096.322542223303,1,1,0
71.67337930652809,1.4539732461439612,8.513810657565969,6835.4264549749405,1,2,1
65.66226437351295,3.4580906697655784,32.41727993639006,14879.220601394027,2,2,0
48.4877380718277,2.625268118733418,23.000113732027526,28656.962345645858,2,3,0
98.92121990343837,4.460705320646683,27.19408420081439,22148.50003374409,2,3,0
68.46198554855097,1.4708330562940435,20.740425219296185,17401.266185671968,6,1,1
38.97814333887956,3.550159401395199,37.29190427181029,37347.96122996999,2,0,0
28.1425978096323,3.2348845501372514,37.33032220573725,44686.14757252656,1,0,0
32.22873113474656,1.8288566490732476,31.922496982097382,37863.78222282961,4,3,0
39.67661827076065,1.1147040664302768,4.7430619828408025,16666.83503567219,4,2,0
32.85450986076445,3.4323789221477448,37.7484237856831,37247.66417509393,2,1,0
34.925361924104465,3.823688561595488,30.195584123980943,7683.8111054551555,6,2,0
42.807613495507766,1.920323046935075,31.366087470193477,6602.867605755417,3,2,0
33.86988762358038,3.401746718100412,16.334227818174224,17346.78914810433,0,0,0
91.74123397011401,2.2780890842517647,39.567580027065304,40404.34821529844,5,1,1
26.418699652931377,3.70943097477178,32.641722010568586,12392.777537390863,6,2,1
61.960911165620374,1.396468737023239,5.066570993813751,3256.3451040441114,3,3,0
52.83174615917292,4.505967511862785,18.35001154827732,6672.305806797119,5,3,0
98.59028935268852,1.7933431840951088,39.88711628820638,42951.37392962605,3,0,1
28.963112173444188,2.155036944902688,2.1238515763820547,31725.78590888965,3,3,0
51.82844792365933,0.761413784361574,43.26374788389223,12734.738052161836,4,3,0
97.55763466202951,1.0018049554457438,30.562315574380325,27809.261683876248,0,2,0
89.24057007151842,2.8213785622054766,28.411918993951947,26426.223159024983,3,3,0
85.3657656759424,1.7041670452758717,12.175166541959612,32806.255324189,2,3,0
40.632226163595185,4.259661015839875,11.195630493262968,11736.058965638655,5,2,0
33.67100699120527,0.5661202489472923,42.3926198769868,43233.709061000445,6,0,1
73.49145759395448,2.205923219023713,13.422260440535524,15537.491247792641,4,0,0
94.35007913020686,2.0180549604609173,34.89773835235497,34737.16953341422,5,1,0
64.54103144111438,0.5869743391292046,17.690480919318563,904.619853973523,2,3,0
65.72901515759199,1.059657795502296,6.266433185311679,18695.590781717947,2,2,0
42.39832749282273,2.3613920371338586,0.48218839629115273,17650.319916144534,3,1,0
81.55943465535495,2.71789063001351,24.491580165686287,27219.872986292423,2,0,0
34.96349988460187,2.319303862646911,43.91004683470197,3729.5394626821053,0,0,0
45.89433891233949,2.8892195528544224,16.6111287214142,39527.5555489328,2,2,0
54.034915089313344,3.178092537075567,16.073655029687018,10967.26200820167,3,1,0
60.6088302947564,0.5446571950752603,15.484122803224894,33884.18696261231,5,1,1
39.392778593206415,2.5884282175407676,23.42447267871863,40180.28494988025,2,2,0
29.186945979136283,4.835746583994148,19.82991975409321,28137.660116451505,4,2,0
68.8496033953306,2.8356452605829694,39.59615820271565,37070.072015427075,6,1,1
43.09044425922046,3.5489402035652895,22.748435627557065,33126.82957952878,4,0,0
66.49905771380898,1.9033873606259744,22.849102718485597,17840.93687788518,4,3,0
32.34901722193619,3.9829612016874316,6.226721762425047,40462.041097774905,5,0,0
58.4912081483854,3.978146668442518,44.223279340967366,14805.598357287847,1,2,0
62.60715460412687,2.845832214443625,11.248780089097336,28603.524595800707,6,1,0
24.145882945794153,4.892062204756461,3.30138303568212,37295.34718316282,4,1,0
46.92834225551365,1.0649759664319403,29.841581203884395,19009.89989964413,4,3,0
30.75317415511794,0.5762644920031145,26.79148665705927,15208.10362010951,1,1,1
25.06999763782142,3.965711952906932,18.681554429673557,23021.365907623855,5,3,1
99.19681859119562,4.132199918141971,18.998650524630513,40916.378368022764,6,0,0
45.788307597977834,1.0409325310425932,35.3278764470894,46503.095980968676,4,0,0
84.7899556683708,1.6951227483137274,8.807068804484208,27299.66230170852,3,1,0
40.37125238110111,0.5789856351498301,36.911399352520036,33107.16364565023,5,1,1
74.52021777791434,1.819888748512541,29.193620125275817,45173.35374972182,6,2,0
80.81822879117493,3.979138432634022,18.853639820078598,5017.487885505825,4,2,0
67.65109924862755,2.8308223747066052,20.611287746274087,11680.721035521636,4,1,0
57.72609508401267,2.0664301692572966,11.549124323374311,35474.11031195396,1,1,0
52.947273131781486,2.1728268270784863,33.845144971363865,41204.84864942375,6,0,0
47.90946132343962,0.5060913157196067,23.079363403737048,42865.748513695835,3,1,0
94.36233153982607,1.8491023740435615,14.438454423742963,20813.848125061137,5,2,0
86.44955262301833,3.4090643373706873,26.822255209242762,4558.061124364155,2,0,0
97.20215285332101,4.883874997173607,44.808050342309535,21945.295717251032,0,3,1
29.943777878843576,4.311773721427548,19.586802584544923,11613.656051331984,3,2,0
78.46939801629154,0.6061773409048811,41.43111303503788,14630.703104331546,2,2,0
95.06723654568303,4.543522721036777,15.525757796605475,38636.15108619154,3,0,0
